id_venda,data_venda,estado,produto,categoria,quantidade,valor_final
4970,2025-06-19,PE,Hub Usb,Acessório,2,192.2
4971,2025-04-01,BA,Mouse,Acessório,4,256.9
4972,2025-03-06,RN,Impressora,Escritório,1,908.03
4973,2026-03-14,MG,Hub Usb,Acessório,3,229.58
4974,2025-03-14,BA,Ssd 1Tb,Informática,1,533.97
4975,2025-09-06,PR,Cadeira Gamer,Móveis,2,1790.24
4976,2025-05-27,MG,Monitor,Informática,1,958.19
4977,2025-09-20,CE,Mouse,Acessório,1,76.65
4978,2025-08-27,CE,Webcam,Acessório,3,587.04
4979,2026-03-06,MG,Webcam,Acessório,1,204.24
4980,2026-02-27,MG,Mesa Escritório,Móveis,2,1334.47
4981,2025-05-18,MG,Notebook,Informática,2,7395.16
4982,2025-05-06,PR,Ssd 1Tb,Informática,4,1715.61
4983,2025-12-29,BA,Webcam,Acessório,3,605.75
4984,2025-04-09,CE,Impressora,Escritório,2,2031.94
4985,2025-04-24,CE,Webcam,Acessório,4,895.24
4986,2025-02-27,MG,Cadeira Gamer,Móveis,1,862.97
4987,2025-10-03,SP,Headset,Acessório,1,345.79
4988,2026-01-27,CE,Teclado,Acessório,3,457.65
4989,2025-05-06,BA,Roteador,Redes,1,439.89
4990,2025-12-14,PR,Ssd 1Tb,Informática,4,2153.68
4991,2025-08-01,MG,Webcam,Acessório,1,203.16
4992,2025-05-23,PE,Impressora,Escritório,1,730.6
4993,2025-01-22,BA,Impressora,Escritório,3,2520.0
4994,2026-02-23,BA,Cadeira Gamer,Móveis,1,1037.25
4995,2026-02-27,CE,Teclado,Acessório,4,488.85
4996,2025-04-16,PE,Impressora,Escritório,1,911.32
4997,2025-08-14,BA,Hub Usb,Acessório,2,182.72
4998,2025-08-25,PR,Mouse,Acessório,2,172.28
4999,2025-04-16,RN,Monitor,Informática,1,1332.19
5000,2026-03-05,CE,Teclado,Acessório,1,141.96
5001,2026-01-13,CE,Webcam,Acessório,2,369.24
5002,2025-05-27,CE,Mesa Escritório,Móveis,1,784.67
5003,2025-08-29,PR,Monitor,Informática,1,1003.33
5004,2025-10-17,RJ,Cadeira Gamer,Móveis,1,876.29
5005,2026-02-02,MG,Webcam,Acessório,3,558.53
5006,2026-01-04,RJ,Roteador,Redes,3,1291.89
5007,2025-05-25,BA,Monitor,Informática,1,1172.78
5008,2025-09-09,MG,Ssd 1Tb,Informática,1,481.5
5009,2025-04-15,RN,Headset,Acessório,4,1347.16
5010,2025-06-09,PE,Mesa Escritório,Móveis,4,3430.68
5011,2025-04-17,RN,Cadeira Gamer,Móveis,3,2526.63
5012,2025-12-29,RJ,Roteador,Redes,4,1708.52
5013,2025-10-20,CE,Ssd 1Tb,Informática,1,548.03
5014,2025-07-15,PR,Mouse,Acessório,2,147.96
5015,2025-08-08,SP,Mesa Escritório,Móveis,2,1289.6
5016,2025-03-22,PE,Headset,Acessório,4,1143.99
5017,2026-03-11,CE,Webcam,Acessório,2,437.36
5018,2026-03-03,MG,Cadeira Gamer,Móveis,1,860.0
5019,2025-12-25,RJ,Impressora,Escritório,3,2437.97
5020,2025-08-10,PE,Mesa Escritório,Móveis,2,1638.43
5021,2025-05-10,RJ,Headset,Acessório,2,588.32
5022,2025-01-13,PR,Hub Usb,Acessório,2,165.92
5023,2025-11-22,CE,Webcam,Acessório,2,490.84
5024,2025-02-11,PE,Teclado,Acessório,4,675.76
5025,2025-06-23,CE,Notebook,Informática,3,9966.72
5026,2025-04-01,PE,Roteador,Redes,1,408.7
5027,2025-04-12,BA,Webcam,Acessório,1,201.13
5028,2025-10-11,BA,Cadeira Gamer,Móveis,3,2747.12
5029,2025-09-15,BA,Impressora,Escritório,3,2565.68
5030,2025-04-22,CE,Impressora,Escritório,2,1442.3
5031,2025-06-21,BA,Webcam,Acessório,6,1362.48
5032,2025-08-25,BA,Headset,Acessório,4,1239.22
5033,2026-03-03,SP,Mesa Escritório,Móveis,1,747.44
5034,2025-04-14,PE,Impressora,Escritório,4,2995.38
5035,2026-02-16,SP,Monitor,Informática,2,2224.12
5036,2025-12-22,CE,Headset,Acessório,2,586.55
5037,2025-07-02,BA,Webcam,Acessório,4,752.18
5038,2025-08-28,MG,Cadeira Gamer,Móveis,3,2791.04
5039,2025-08-21,CE,Notebook,Informática,1,2945.32
5040,2025-01-15,CE,Roteador,Redes,6,2285.72
5041,2025-03-23,PR,Roteador,Redes,5,1869.93
5042,2025-08-14,SP,Hub Usb,Acessório,1,87.02
5043,2025-05-15,BA,Teclado,Acessório,2,284.3
5044,2025-12-26,SP,Headset,Acessório,3,965.88
5045,2026-03-12,MG,Mesa Escritório,Móveis,5,3566.25
5046,2025-08-23,MG,Ssd 1Tb,Informática,3,1534.79
5047,2025-09-21,BA,Headset,Acessório,2,695.52
5048,2025-03-29,BA,Headset,Acessório,4,1099.37
5049,2025-05-29,PR,Roteador,Redes,1,311.22
5050,2025-05-10,BA,Monitor,Informática,1,962.38
5051,2025-08-01,BA,Webcam,Acessório,1,158.8
5052,2025-04-12,MG,Ssd 1Tb,Informática,4,2074.92
5053,2025-05-29,CE,Mouse,Acessório,1,79.21
5054,2025-04-16,CE,Impressora,Escritório,1,803.37
5055,2026-02-07,RJ,Notebook,Informática,3,11413.32
5056,2025-04-15,SP,Headset,Acessório,1,310.62
5057,2025-10-08,SP,Headset,Acessório,2,757.22
5058,2025-01-26,RN,Monitor,Informática,3,3966.03
5059,2025-09-21,RJ,Teclado,Acessório,3,459.48
5060,2025-07-10,SP,Webcam,Acessório,6,1306.21
5061,2025-09-21,BA,Cadeira Gamer,Móveis,2,1436.17
5062,2025-05-21,BA,Ssd 1Tb,Informática,1,519.29
5063,2025-05-08,RJ,Roteador,Redes,2,589.57
5064,2025-09-15,PE,Headset,Acessório,2,642.28
5065,2025-12-04,RJ,Ssd 1Tb,Informática,1,608.38
5066,2025-02-03,RN,Hub Usb,Acessório,1,83.17
5067,2025-09-15,BA,Notebook,Informática,1,3621.79
5068,2025-05-27,BA,Teclado,Acessório,2,282.06
5069,2025-04-01,CE,Monitor,Informática,6,6575.06
5070,2026-02-17,RN,Webcam,Acessório,6,1320.08
5071,2025-12-12,CE,Hub Usb,Acessório,1,92.82
5072,2025-10-30,MG,Webcam,Acessório,1,220.27
5073,2025-07-08,PR,Monitor,Informática,6,6829.06
5074,2026-01-23,BA,Mouse,Acessório,2,159.41
5075,2025-08-10,BA,Cadeira Gamer,Móveis,1,775.46
5076,2025-10-28,MG,Teclado,Acessório,2,285.95
5077,2025-05-05,BA,Headset,Acessório,2,578.24
5078,2026-03-12,MG,Mesa Escritório,Móveis,1,752.28
5079,2025-11-22,MG,Teclado,Acessório,3,397.23
5080,2025-04-21,CE,Ssd 1Tb,Informática,5,2732.65
5081,2025-04-17,BA,Teclado,Acessório,2,296.08
5082,2025-08-12,CE,Impressora,Escritório,3,2335.72
5083,2025-08-30,BA,Monitor,Informática,1,882.43
5084,2025-11-10,SP,Headset,Acessório,6,1485.16
5085,2025-05-15,SP,Cadeira Gamer,Móveis,2,1347.88
5086,2025-11-03,BA,Notebook,Informática,1,3058.37
5087,2025-08-18,MG,Mesa Escritório,Móveis,2,1428.82
5088,2026-02-12,RJ,Monitor,Informática,1,1155.56
5089,2025-09-11,CE,Monitor,Informática,3,3633.21
5090,2025-01-02,MG,Notebook,Informática,3,11398.23
5091,2025-05-28,PE,Impressora,Escritório,2,1780.74
5092,2026-02-23,SP,Teclado,Acessório,2,291.29
5093,2025-01-11,BA,Notebook,Informática,2,6959.7
5094,2025-02-22,BA,Hub Usb,Acessório,4,305.22
5095,2025-01-26,MG,Headset,Acessório,2,625.75
5096,2025-10-25,SP,Cadeira Gamer,Móveis,2,1727.05
5097,2025-01-30,MG,Mouse,Acessório,4,297.29
5098,2025-07-19,CE,Monitor,Informática,1,1286.42
5099,2025-07-17,BA,Mesa Escritório,Móveis,2,1617.26
5100,2025-06-22,MG,Webcam,Acessório,3,640.86
5101,2025-04-11,BA,Hub Usb,Acessório,1,97.95
5102,2025-09-11,BA,Mesa Escritório,Móveis,1,776.83
5103,2025-11-19,PE,Monitor,Informática,3,3628.5
5104,2026-03-04,RJ,Monitor,Informática,4,4621.75
5105,2025-08-25,MG,Ssd 1Tb,Informática,3,1361.01
5106,2025-09-07,BA,Mouse,Acessório,1,71.61
5107,2025-07-06,MG,Mouse,Acessório,1,86.83
5108,2025-06-30,CE,Mouse,Acessório,1,76.33
5109,2025-02-23,BA,Webcam,Acessório,1,229.77
5110,2025-05-29,CE,Impressora,Escritório,1,936.04
5111,2025-07-04,BA,Webcam,Acessório,3,593.05
5112,2025-01-22,RN,Teclado,Acessório,5,821.75
5113,2025-04-15,BA,Headset,Acessório,5,1355.24
5114,2025-06-26,BA,Webcam,Acessório,2,477.28
5115,2025-08-24,CE,Teclado,Acessório,4,537.95
5116,2025-01-16,RN,Roteador,Redes,3,1342.38
5117,2025-05-23,RJ,Teclado,Acessório,5,739.25
5118,2025-07-01,BA,Notebook,Informática,1,3564.7
5119,2025-11-25,CE,Webcam,Acessório,2,327.15
5120,2025-03-07,PR,Ssd 1Tb,Informática,2,1147.52
5121,2025-03-08,RJ,Mouse,Acessório,3,240.96
5122,2025-04-05,PE,Teclado,Acessório,2,231.23
5123,2025-06-04,BA,Ssd 1Tb,Informática,3,1791.39
5124,2026-01-14,SP,Ssd 1Tb,Informática,4,1949.25
5125,2025-12-04,RJ,Webcam,Acessório,3,600.72
5126,2025-07-30,SP,Hub Usb,Acessório,3,289.53
5127,2026-02-17,RN,Monitor,Informática,2,2664.24
5128,2025-06-09,PE,Mesa Escritório,Móveis,1,719.02
5129,2026-02-06,RN,Hub Usb,Acessório,2,180.46
5130,2025-08-10,CE,Teclado,Acessório,2,290.12
5131,2025-05-06,BA,Cadeira Gamer,Móveis,1,760.89
5132,2026-01-22,RJ,Notebook,Informática,3,10658.63
5133,2025-10-14,BA,Cadeira Gamer,Móveis,2,2035.94
5134,2025-09-14,BA,Notebook,Informática,2,6604.69
5135,2025-12-31,BA,Impressora,Escritório,1,745.26
5136,2025-06-28,RN,Cadeira Gamer,Móveis,1,830.9
5137,2025-12-13,BA,Ssd 1Tb,Informática,2,987.06
5138,2025-06-28,CE,Ssd 1Tb,Informática,3,1730.38
5139,2025-01-28,PE,Cadeira Gamer,Móveis,4,3101.92
5140,2025-12-07,CE,Cadeira Gamer,Móveis,1,752.17
5141,2025-06-05,RN,Cadeira Gamer,Móveis,2,2077.72
5142,2025-08-23,PE,Headset,Acessório,3,870.76
5143,2025-08-10,MG,Mouse,Acessório,1,63.1
5144,2025-03-30,SP,Mouse,Acessório,2,186.94
5145,2025-02-22,SP,Ssd 1Tb,Informática,2,1080.07
5146,2026-01-12,MG,Hub Usb,Acessório,3,247.89
5147,2026-01-16,RN,Impressora,Escritório,1,783.23
5148,2025-04-10,PR,Teclado,Acessório,2,305.56
5149,2025-04-03,BA,Ssd 1Tb,Informática,3,1251.43
5150,2025-11-27,PE,Hub Usb,Acessório,4,294.58
5151,2026-01-29,BA,Hub Usb,Acessório,4,345.74
5152,2026-02-25,BA,Ssd 1Tb,Informática,1,430.14
5153,2026-02-01,CE,Mouse,Acessório,3,190.63
5154,2025-11-16,PR,Ssd 1Tb,Informática,2,907.82
5155,2025-05-22,MG,Roteador,Redes,2,861.26
5156,2025-12-17,BA,Monitor,Informática,1,1027.11
5157,2025-03-25,RJ,Ssd 1Tb,Informática,2,857.06
5158,2025-08-10,CE,Monitor,Informática,1,1152.78
5159,2025-08-10,CE,Roteador,Redes,3,1511.82
5160,2025-12-10,BA,Headset,Acessório,1,248.5
5161,2025-04-14,BA,Teclado,Acessório,3,388.77
5162,2025-03-22,PR,Roteador,Redes,1,497.47
5163,2025-11-29,PE,Teclado,Acessório,1,129.69
5164,2025-11-24,CE,Monitor,Informática,2,2343.26
5165,2025-09-25,RN,Roteador,Redes,3,1147.2
5166,2025-08-10,PR,Ssd 1Tb,Informática,1,474.37
5167,2025-05-27,PR,Headset,Acessório,1,323.87
5168,2025-10-20,BA,Cadeira Gamer,Móveis,2,1661.38
5169,2025-02-22,SP,Mouse,Acessório,1,76.4
5170,2026-01-29,BA,Ssd 1Tb,Informática,3,1534.8
5171,2025-05-05,RN,Impressora,Escritório,3,2597.16
5172,2025-01-30,CE,Ssd 1Tb,Informática,4,1918.48
5173,2025-01-20,BA,Headset,Acessório,2,616.25
5174,2025-02-07,BA,Headset,Acessório,1,269.33
5175,2025-12-13,MG,Hub Usb,Acessório,4,325.54
5176,2025-08-06,BA,Webcam,Acessório,3,709.5
5177,2025-01-01,CE,Mouse,Acessório,2,166.54
5178,2025-08-06,PR,Webcam,Acessório,1,226.65
5179,2025-09-25,CE,Notebook,Informática,1,3171.46
5180,2025-03-16,CE,Cadeira Gamer,Móveis,2,1749.29
5181,2025-07-27,SP,Impressora,Escritório,5,4787.9
5182,2025-01-20,RJ,Mouse,Acessório,4,273.09
5183,2025-12-08,MG,Headset,Acessório,5,1408.32
5184,2025-11-06,CE,Cadeira Gamer,Móveis,1,822.45
5185,2026-01-08,MG,Mouse,Acessório,1,79.57
5186,2025-11-18,RJ,Mouse,Acessório,1,74.55
5187,2025-09-12,SP,Teclado,Acessório,3,440.1
5188,2025-08-08,PE,Hub Usb,Acessório,2,199.39
5189,2025-08-10,BA,Teclado,Acessório,5,516.88
5190,2025-02-23,CE,Notebook,Informática,2,6978.15
5191,2025-01-30,MG,Impressora,Escritório,4,3344.44
5192,2025-01-05,CE,Roteador,Redes,3,1090.25
5193,2025-02-25,CE,Hub Usb,Acessório,1,94.95
5194,2026-02-28,PE,Mouse,Acessório,1,79.08
5195,2025-03-25,BA,Hub Usb,Acessório,1,82.25
5196,2025-08-17,PR,Notebook,Informática,3,11132.67
5197,2025-08-10,CE,Monitor,Informática,4,4239.58
5198,2025-10-31,PR,Mouse,Acessório,2,147.74
5199,2025-12-26,PR,Headset,Acessório,3,1073.82
5200,2025-03-30,SP,Monitor,Informática,6,6725.1
5201,2025-02-19,SP,Mesa Escritório,Móveis,2,1720.09
5202,2025-06-09,CE,Cadeira Gamer,Móveis,5,4663.08
5203,2025-09-12,CE,Hub Usb,Acessório,2,190.76
5204,2025-07-31,MG,Monitor,Informática,3,3861.72
5205,2025-05-02,SP,Ssd 1Tb,Informática,1,419.19
5206,2025-03-12,SP,Webcam,Acessório,5,899.68
5207,2026-03-09,PR,Webcam,Acessório,3,652.14
5208,2025-12-25,RN,Hub Usb,Acessório,1,83.43
5209,2025-09-26,BA,Headset,Acessório,5,1564.55
5210,2025-11-23,BA,Mesa Escritório,Móveis,1,723.68
5211,2025-12-07,PR,Notebook,Informática,1,2949.14
5212,2025-12-21,CE,Teclado,Acessório,4,640.08
5213,2025-03-20,RN,Cadeira Gamer,Móveis,4,3770.2
5214,2025-02-10,RN,Headset,Acessório,5,1665.75
5215,2025-11-06,BA,Hub Usb,Acessório,3,204.27
5216,2025-05-18,MG,Cadeira Gamer,Móveis,2,1801.9
5217,2025-12-11,MG,Teclado,Acessório,6,825.48
5218,2025-11-07,RN,Mouse,Acessório,1,82.37
5219,2025-10-22,BA,Mesa Escritório,Móveis,3,2081.18
5220,2025-05-20,RJ,Hub Usb,Acessório,1,81.4
5221,2025-10-27,RN,Roteador,Redes,5,2190.6
5222,2025-11-17,PR,Impressora,Escritório,5,4882.76
5223,2025-10-01,BA,Headset,Acessório,1,297.62
5224,2025-10-11,BA,Cadeira Gamer,Móveis,1,908.68
5225,2025-04-10,CE,Mesa Escritório,Móveis,1,655.55
5226,2025-05-07,PE,Webcam,Acessório,6,1312.8
5227,2025-02-15,MG,Headset,Acessório,3,736.88
5228,2025-03-12,CE,Headset,Acessório,1,303.73
5229,2025-08-24,BA,Roteador,Redes,6,2406.24
5230,2025-01-06,RJ,Mesa Escritório,Móveis,4,3027.38
5231,2025-08-10,BA,Ssd 1Tb,Informática,1,438.24
5232,2026-03-15,BA,Mouse,Acessório,4,299.88
5233,2025-11-28,PE,Impressora,Escritório,5,4200.57
5234,2025-08-30,BA,Mesa Escritório,Móveis,3,2025.62
5235,2025-12-26,CE,Cadeira Gamer,Móveis,4,3477.68
5236,2025-11-11,MG,Mesa Escritório,Móveis,2,1321.63
5237,2025-08-10,SP,Teclado,Acessório,4,573.76
5238,2025-02-24,BA,Cadeira Gamer,Móveis,2,1865.3
5239,2026-02-02,RN,Mesa Escritório,Móveis,3,2223.99
5240,2026-01-19,CE,Roteador,Redes,3,1061.64
5241,2025-08-10,SP,Webcam,Acessório,5,1029.45
5242,2025-04-15,PE,Mouse,Acessório,4,274.24
5243,2025-02-06,PR,Hub Usb,Acessório,3,271.2
5244,2025-07-02,CE,Mouse,Acessório,2,133.5
5245,2026-01-09,CE,Ssd 1Tb,Informática,2,945.97
5246,2025-05-14,MG,Impressora,Escritório,3,2705.59
5247,2025-06-26,RN,Notebook,Informática,1,3912.02
5248,2025-01-13,RJ,Headset,Acessório,3,798.36
5249,2025-05-09,BA,Notebook,Informática,1,3495.01
5250,2025-10-28,CE,Teclado,Acessório,3,454.53
5251,2025-10-16,MG,Hub Usb,Acessório,5,396.27
5252,2025-05-06,MG,Webcam,Acessório,4,704.9
5253,2025-03-12,CE,Webcam,Acessório,3,660.84
5254,2025-03-22,PE,Impressora,Escritório,2,1450.87
5255,2025-11-23,RJ,Headset,Acessório,1,271.54
5256,2025-01-11,MG,Ssd 1Tb,Informática,2,915.31
5257,2026-02-26,BA,Ssd 1Tb,Informática,2,758.96
5258,2025-10-06,MG,Teclado,Acessório,3,437.1
5259,2025-01-11,MG,Ssd 1Tb,Informática,1,502.71
5260,2026-02-24,MG,Mesa Escritório,Móveis,3,2694.84
5261,2025-08-10,CE,Monitor,Informática,2,2166.12
5262,2025-01-28,CE,Hub Usb,Acessório,6,593.26
5263,2025-07-04,BA,Webcam,Acessório,2,441.42
5264,2025-07-05,MG,Impressora,Escritório,4,2814.19
5265,2025-07-05,PR,Cadeira Gamer,Móveis,2,1569.95
5266,2026-03-02,PR,Monitor,Informática,6,7612.41
5267,2025-10-28,RN,Mesa Escritório,Móveis,2,1679.94
5268,2025-05-14,RJ,Mouse,Acessório,1,72.02
5269,2025-11-25,MG,Notebook,Informática,3,7855.8
5270,2025-11-08,BA,Ssd 1Tb,Informática,1,538.42
5271,2025-08-06,BA,Ssd 1Tb,Informática,3,1776.6
5272,2026-03-04,BA,Headset,Acessório,4,904.96
5273,2025-04-27,BA,Teclado,Acessório,2,335.32
5274,2026-03-12,RJ,Cadeira Gamer,Móveis,1,859.0
5275,2025-12-03,RN,Mouse,Acessório,1,84.29
5276,2026-01-16,RJ,Mesa Escritório,Móveis,2,1346.95
5277,2026-01-09,PR,Monitor,Informática,3,3225.15
5278,2025-06-01,PR,Cadeira Gamer,Móveis,2,1662.23
5279,2026-02-04,MG,Webcam,Acessório,4,748.95
5280,2025-11-23,MG,Ssd 1Tb,Informática,1,405.14
5281,2025-03-24,RN,Impressora,Escritório,1,709.17
5282,2025-10-20,PR,Hub Usb,Acessório,1,94.72
5283,2026-02-05,BA,Mesa Escritório,Móveis,4,3201.52
5284,2025-07-30,RJ,Impressora,Escritório,5,4109.56
5285,2025-04-22,PE,Teclado,Acessório,1,135.26
5286,2026-01-05,CE,Ssd 1Tb,Informática,4,1918.58
5287,2025-03-10,MG,Teclado,Acessório,1,125.83
5288,2025-12-08,CE,Notebook,Informática,3,9965.02
5289,2025-02-23,BA,Monitor,Informática,3,3892.44
5290,2025-02-24,PE,Mouse,Acessório,1,66.67
5291,2026-01-14,CE,Teclado,Acessório,5,741.8
5292,2025-12-11,PE,Notebook,Informática,2,6530.0
5293,2025-01-09,RN,Cadeira Gamer,Móveis,2,1883.3
5294,2025-06-15,BA,Hub Usb,Acessório,1,87.48
5295,2025-08-16,PE,Mesa Escritório,Móveis,2,1543.74
5296,2025-10-12,BA,Ssd 1Tb,Informática,1,463.5
5297,2025-06-04,PE,Roteador,Redes,1,443.14
5298,2025-08-01,CE,Webcam,Acessório,3,668.24
5299,2025-12-23,PE,Ssd 1Tb,Informática,4,2060.8
5300,2025-06-11,PR,Hub Usb,Acessório,5,357.26
5301,2026-01-21,SP,Cadeira Gamer,Móveis,6,4944.38
5302,2025-04-22,MG,Impressora,Escritório,3,2562.08
5303,2025-05-02,MG,Notebook,Informática,4,13764.96
5304,2025-10-10,BA,Headset,Acessório,2,589.74
5305,2025-08-05,BA,Headset,Acessório,5,1320.14
5306,2025-07-04,MG,Mouse,Acessório,2,139.63
5307,2025-08-24,SP,Roteador,Redes,1,420.12
5308,2025-04-13,MG,Mesa Escritório,Móveis,1,712.23
5309,2025-02-03,CE,Ssd 1Tb,Informática,3,1542.42
5310,2026-03-01,CE,Mouse,Acessório,5,428.26
5311,2025-07-04,MG,Monitor,Informática,4,4347.65
5312,2025-01-12,PE,Webcam,Acessório,2,464.87
5313,2026-03-14,BA,Headset,Acessório,1,304.01
5314,2025-02-28,BA,Hub Usb,Acessório,2,200.79
5315,2025-08-10,PE,Webcam,Acessório,2,374.77
5316,2025-06-20,BA,Headset,Acessório,3,801.33
5317,2025-10-17,PE,Hub Usb,Acessório,1,81.76
5318,2025-12-26,RJ,Notebook,Informática,3,9882.62
5319,2025-05-09,PE,Cadeira Gamer,Móveis,2,1615.72
5320,2025-08-10,RJ,Cadeira Gamer,Móveis,1,873.3
5321,2025-05-01,RJ,Ssd 1Tb,Informática,6,2991.65
5322,2025-03-21,SP,Ssd 1Tb,Informática,1,493.73
5323,2025-11-23,CE,Headset,Acessório,2,706.32
5324,2025-12-04,MG,Roteador,Redes,3,1338.93
5325,2025-03-06,RJ,Webcam,Acessório,3,598.98
5326,2025-05-02,BA,Impressora,Escritório,1,860.17
5327,2025-01-07,MG,Notebook,Informática,2,7477.77
5328,2025-10-28,CE,Mouse,Acessório,1,81.77
5329,2025-04-27,PR,Teclado,Acessório,3,440.05
5330,2025-03-07,MG,Roteador,Redes,3,1246.94
5331,2025-04-09,MG,Roteador,Redes,3,1110.24
5332,2026-01-03,CE,Cadeira Gamer,Móveis,3,3135.28
5333,2025-06-26,RN,Notebook,Informática,3,11314.11
5334,2026-03-06,MG,Cadeira Gamer,Móveis,1,1005.75
5335,2026-02-01,BA,Impressora,Escritório,3,2240.16
5336,2025-09-06,MG,Webcam,Acessório,5,1125.7
5337,2025-02-21,PE,Mouse,Acessório,2,161.78
5338,2025-08-10,PR,Teclado,Acessório,1,137.09
5339,2025-05-01,BA,Roteador,Redes,3,1058.66
5340,2025-08-10,PE,Mouse,Acessório,3,217.21
5341,2025-09-09,PR,Hub Usb,Acessório,1,86.91
5342,2026-03-03,CE,Monitor,Informática,2,1957.59
5343,2025-05-10,PR,Headset,Acessório,3,800.62
5344,2025-05-26,RJ,Monitor,Informática,4,5028.76
5345,2025-07-05,RJ,Headset,Acessório,1,254.88
5346,2026-02-21,RJ,Hub Usb,Acessório,4,362.44
5347,2025-01-17,BA,Mesa Escritório,Móveis,1,720.38
5348,2025-08-10,BA,Ssd 1Tb,Informática,1,538.42
5349,2025-01-14,SP,Roteador,Redes,1,420.46
5350,2025-12-22,MG,Notebook,Informática,5,16443.31
5351,2025-01-13,PE,Impressora,Escritório,1,805.64
5352,2025-03-08,SP,Teclado,Acessório,4,622.72
5353,2025-04-14,SP,Monitor,Informática,3,3487.83
5354,2025-03-07,BA,Notebook,Informática,4,10928.11
5355,2025-06-27,RN,Ssd 1Tb,Informática,1,511.85
5356,2025-04-16,PR,Cadeira Gamer,Móveis,4,4037.08
5357,2025-09-19,CE,Ssd 1Tb,Informática,1,526.93
5358,2025-05-18,CE,Monitor,Informática,4,4046.36
5359,2025-11-01,PR,Teclado,Acessório,2,271.66
5360,2025-01-28,BA,Webcam,Acessório,1,220.28
5361,2025-03-22,BA,Mesa Escritório,Móveis,2,1331.62
5362,2025-06-12,PE,Roteador,Redes,1,394.13
5363,2025-09-24,CE,Headset,Acessório,1,341.92
5364,2026-02-27,CE,Mesa Escritório,Móveis,1,832.15
5365,2025-03-26,CE,Mesa Escritório,Móveis,3,2267.52
5366,2025-12-01,SP,Headset,Acessório,2,595.16
5367,2025-02-24,BA,Mouse,Acessório,4,253.74
5368,2025-05-28,BA,Webcam,Acessório,1,200.4
5369,2025-02-25,CE,Mouse,Acessório,2,149.02
5370,2025-10-11,BA,Teclado,Acessório,5,566.05
5371,2025-03-10,CE,Monitor,Informática,2,2245.1
5372,2025-07-16,PE,Mouse,Acessório,2,165.42
5373,2025-08-11,BA,Roteador,Redes,2,723.52
5374,2025-02-11,CE,Impressora,Escritório,1,884.14
5375,2025-03-14,CE,Hub Usb,Acessório,4,392.72
5376,2026-01-11,SP,Cadeira Gamer,Móveis,2,1680.85
5377,2025-06-01,CE,Notebook,Informática,2,7420.77
5378,2025-03-13,CE,Ssd 1Tb,Informática,4,1799.36
5379,2025-04-21,CE,Ssd 1Tb,Informática,2,1059.54
5380,2025-08-10,MG,Mesa Escritório,Móveis,2,1326.08
5381,2025-05-31,SP,Ssd 1Tb,Informática,2,1064.04
5382,2025-07-01,RJ,Cadeira Gamer,Móveis,3,2765.7
5383,2025-09-20,CE,Webcam,Acessório,3,704.82
5384,2025-05-25,MG,Notebook,Informática,3,8824.17
5385,2025-09-13,MG,Hub Usb,Acessório,3,265.17
5386,2026-02-23,MG,Teclado,Acessório,4,584.44
5387,2025-04-18,RJ,Ssd 1Tb,Informática,2,1135.14
5388,2025-02-25,CE,Monitor,Informática,2,2580.2
5389,2025-08-10,RJ,Hub Usb,Acessório,1,89.67
5390,2026-02-24,BA,Teclado,Acessório,4,499.49
5391,2025-05-09,MG,Mouse,Acessório,1,60.85
5392,2025-03-16,BA,Ssd 1Tb,Informática,4,2153.68
5393,2025-09-26,RN,Cadeira Gamer,Móveis,2,1681.86
5394,2025-08-10,MG,Impressora,Escritório,3,2751.93
5395,2025-02-17,BA,Ssd 1Tb,Informática,2,1045.36
5396,2025-05-03,CE,Monitor,Informática,2,2283.42
5397,2025-06-05,RN,Mouse,Acessório,5,389.07
5398,2025-03-21,PE,Mouse,Acessório,5,361.24
5399,2025-04-14,PR,Webcam,Acessório,1,242.79
5400,2025-10-14,PR,Mouse,Acessório,3,213.84
5401,2025-07-26,PR,Webcam,Acessório,3,680.86
5402,2025-08-29,CE,Headset,Acessório,2,576.4
5403,2025-08-18,MG,Teclado,Acessório,1,162.58
5404,2025-03-17,PE,Monitor,Informática,2,2221.34
5405,2026-01-30,RJ,Roteador,Redes,1,411.9
5406,2025-10-30,BA,Monitor,Informática,3,3197.61
5407,2025-04-25,RJ,Headset,Acessório,3,985.38
5408,2025-02-06,BA,Notebook,Informática,3,10467.03
5409,2025-08-29,PE,Notebook,Informática,2,6519.22
5410,2026-01-17,MG,Webcam,Acessório,1,216.25
5411,2025-12-31,MG,Monitor,Informática,3,3368.33
5412,2025-11-01,CE,Notebook,Informática,1,3498.63
5413,2025-08-10,BA,Notebook,Informática,1,3469.49
5414,2025-09-19,CE,Impressora,Escritório,1,846.2
5415,2026-01-29,MG,Teclado,Acessório,2,328.4
5416,2025-09-05,CE,Cadeira Gamer,Móveis,3,2734.65
5417,2025-11-09,PE,Hub Usb,Acessório,3,230.14
5418,2025-06-17,CE,Notebook,Informática,5,13831.8
5419,2025-12-19,PE,Mouse,Acessório,5,319.0
5420,2025-08-31,PR,Roteador,Redes,1,426.59
5421,2025-08-31,RN,Impressora,Escritório,6,5298.6
5422,2025-03-08,PE,Impressora,Escritório,1,819.5
5423,2025-08-22,RJ,Teclado,Acessório,2,300.78
5424,2025-05-19,MG,Monitor,Informática,4,5214.88
5425,2025-07-11,RN,Ssd 1Tb,Informática,1,564.2
5426,2025-07-05,CE,Impressora,Escritório,1,797.66
